LATITUDE,LONGITUDE,GRAINSIZE
48.36444,-125.02752,3.23541689
48.36468,-125.01402,2.79311943
48.36491,-125.00053,3.26566052
48.36515,-124.98704,2.98950005
48.36538,-124.97355,2.40633655
48.36561,-124.96005,1.12506747
48.36584,-124.94656,2.13623095
48.36607,-124.93307,2.47502780
48.36629,-124.91957,2.55663824
48.36652,-124.90608,3.15618587
48.36674,-124.89258,3.20835233
48.36696,-124.87909,3.73818278
48.36718,-124.86559,4.10275078
48.36740,-124.85210,3.82677650
48.36762,-124.83861,3.51085567
48.36783,-124.82511,3.10198450
48.36804,-124.81162,2.88179111
48.36826,-124.79812,2.31621909
48.36847,-124.78462,1.95740247
48.36867,-124.77113,1.40287602
48.36888,-124.75763,0.73215389
48.36909,-124.74414,0.95596975
48.36929,-124.73064,0.84557575
48.37086,-124.62267,2.01338863
48.37105,-124.60917,1.62549472
48.37143,-124.58218,0.91953117
48.37161,-124.56868,0.89842570
48.37180,-124.55518,0.65408331
48.37198,-124.54168,0.53618771
48.37216,-124.52818,1.50565171
48.37234,-124.51469,2.32773995
48.37251,-124.50119,2.67515707
48.37269,-124.48769,2.93412709
48.37286,-124.47419,3.10501146
48.37304,-124.46069,3.31242037
48.37321,-124.44719,3.55929685
48.37338,-124.43369,3.73826814
48.37354,-124.42019,3.83466768
48.37371,-124.40669,4.08709621
48.37387,-124.39319,4.31068897
48.37404,-124.37970,4.33064508
48.37420,-124.36620,4.17657280
48.37436,-124.35270,4.09458494
48.37451,-124.33920,3.97038126
48.37467,-124.32570,3.76625443
48.37483,-124.31220,3.65013862
48.37498,-124.29870,3.57992768
48.37513,-124.28520,3.47475004
48.37528,-124.27169,3.44739795
48.37543,-124.25819,3.39156604
48.37558,-124.24469,3.34682608
48.37572,-124.23119,3.28726292
48.37586,-124.21769,3.32107353
48.37601,-124.20419,3.39480734
48.37615,-124.19069,3.37403107
48.37629,-124.17719,3.30500913
48.37642,-124.16369,3.24096680
48.37656,-124.15019,3.14208198
48.37669,-124.13668,3.17433953
48.37683,-124.12318,3.29455400
48.37696,-124.10968,3.43210268
48.37709,-124.09618,3.59186149
48.34873,-125.37784,1.97568274
48.34901,-125.36436,1.75991666
48.34929,-125.35087,1.27756298
48.34956,-125.33739,-0.33007106
48.34983,-125.32390,1.05998325
48.35011,-125.31041,1.68490446
48.35038,-125.29693,2.19877243
48.35065,-125.28344,2.15489721
48.35091,-125.26995,3.73736691
48.35118,-125.25647,4.11966896
48.35144,-125.24298,4.98819590
48.35170,-125.22949,5.55955648
48.35196,-125.21601,6.19535828
48.35222,-125.20252,5.83387566
48.35248,-125.18903,5.32558250
48.35274,-125.17554,4.28491020
48.35299,-125.16205,3.06281972
48.35324,-125.14856,1.80150628
48.35350,-125.13508,2.22298861
48.35375,-125.12159,2.06766510
48.35399,-125.10810,2.22458768
48.35424,-125.09461,1.38279760
48.35449,-125.08112,1.39325976
48.35473,-125.06763,1.22608161
48.35497,-125.05414,2.32215834
48.35521,-125.04065,2.67545414
48.35545,-125.02716,2.74467516
48.35569,-125.01367,2.87205124
48.35592,-125.00018,3.40682793
48.35616,-124.98669,3.09510040
48.35639,-124.97320,2.79653907
48.35662,-124.95971,2.52772713
48.35685,-124.94622,2.53413796
48.35708,-124.93273,3.19443321
48.35730,-124.91923,3.62461996
48.35753,-124.90574,3.27208376
48.35775,-124.89225,3.54522085
48.35797,-124.87876,3.63578701
48.35819,-124.86527,4.00832558
48.35841,-124.85177,3.97499132
48.35862,-124.83828,3.89373541
48.35884,-124.82479,3.33509040
48.35905,-124.81130,3.00677514
48.35926,-124.79780,2.51517344
48.35947,-124.78431,2.31165600
48.35968,-124.77082,1.80867600
48.35989,-124.75732,0.46120176
48.36009,-124.74383,1.10187960
48.36030,-124.73034,1.22353792
48.36050,-124.71684,1.17335677
48.36280,-124.55491,1.07507515
48.36299,-124.54141,1.51803696
48.36317,-124.52791,1.67667258
48.36334,-124.51442,2.41875124
48.36352,-124.50092,2.73183370
48.36370,-124.48743,2.89021873
48.36387,-124.47393,3.13383889
48.36404,-124.46043,3.24458861
48.36421,-124.44694,3.60872650
48.36438,-124.43344,3.77104521
48.36455,-124.41994,3.95408702
48.36472,-124.40645,4.11118126
48.36488,-124.39295,4.56875134
48.36504,-124.37945,4.66586208
48.36520,-124.36596,4.56835508
48.36536,-124.35246,4.28395414
48.36552,-124.33896,4.05803061
48.36568,-124.32546,3.85296702
48.36583,-124.31196,3.72599316
48.36598,-124.29847,3.59236383
48.36614,-124.28497,3.53933597
48.36629,-124.27147,3.43414569
48.36643,-124.25797,3.37015009
48.36658,-124.24447,3.22109914
48.36673,-124.23098,3.25684857
48.36687,-124.21748,3.24418950
48.36701,-124.20398,3.25475788
48.36715,-124.19048,3.23988724
48.36729,-124.17698,3.19107580
48.36743,-124.16348,3.11220884
48.36756,-124.14998,2.96077871
48.36770,-124.13648,2.88536024
48.36783,-124.12298,3.21627355
48.36796,-124.10949,3.43809795
48.36809,-124.09599,3.62745309
48.36822,-124.08249,3.74694514
48.36835,-124.06899,3.77981329
48.36847,-124.05549,3.87475348
48.33946,-125.39091,2.11955953
48.33974,-125.37742,1.98855901
48.34002,-125.36394,1.80233455
48.34030,-125.35046,1.62837029
48.34057,-125.33697,1.37892938
48.34085,-125.32349,1.31039536
48.34112,-125.31001,1.60750115
48.34139,-125.29652,1.83340085
48.34166,-125.28304,1.88187480
48.34192,-125.26955,3.93784714
48.34219,-125.25607,4.22207737
48.34245,-125.24259,4.86630106
48.34271,-125.22910,5.51401138
48.34297,-125.21562,5.64253950
48.34323,-125.20213,5.92074823
48.34349,-125.18864,5.38646221
48.34375,-125.17516,4.68222618
48.34400,-125.16167,3.18296266
48.34425,-125.14819,1.74507868
48.34451,-125.13470,2.25131416
48.34476,-125.12121,2.13376570
48.34500,-125.10773,2.06897831
48.34525,-125.09424,1.47777557
48.34549,-125.08075,1.37948155
48.34574,-125.06727,2.23762178
48.34598,-125.05378,2.36487007
48.34622,-125.04029,2.71649694
48.34646,-125.02680,2.84186625
48.34670,-125.01332,3.06075072
48.34693,-124.99983,3.71742105
48.34716,-124.98634,3.26306868
48.34740,-124.97285,3.09680772
48.34763,-124.95936,2.96444130
48.34786,-124.94587,3.17822242
48.34808,-124.93239,3.46071291
48.34831,-124.91890,4.02309179
48.34853,-124.90541,3.62962389
48.34876,-124.89192,3.80942869
48.34898,-124.87843,3.91295433
48.34920,-124.86494,4.23285484
48.34942,-124.85145,4.10363960
48.34963,-124.83796,3.95155668
48.34985,-124.82447,3.43895340
48.35006,-124.81098,3.30451322
48.35027,-124.79749,2.97546244
48.35048,-124.78400,2.76003432
48.35069,-124.77051,2.68885946
48.35090,-124.75701,1.87806070
48.35110,-124.74352,1.61767912
48.35131,-124.73003,1.76737726
48.35151,-124.71654,1.97632098
48.35171,-124.70305,1.87449217
48.35399,-124.54114,1.69667089
48.35417,-124.52765,1.87453544
48.35435,-124.51415,2.57058430
48.35453,-124.50066,2.82605743
48.35470,-124.48716,2.95486641
48.35488,-124.47367,3.25006366
48.35505,-124.46018,3.27409720
48.35522,-124.44668,3.64500737
48.35539,-124.43319,3.85861969
48.35556,-124.41969,4.02200699
48.35572,-124.40620,4.20691824
48.35589,-124.39270,4.63381195
48.35605,-124.37921,5.22196341
48.35621,-124.36571,4.95805502
48.35637,-124.35222,4.40840721
48.35653,-124.33872,4.13257170
48.35668,-124.32523,3.93841028
48.35684,-124.31173,3.75378799
48.35699,-124.29824,3.67350841
48.35714,-124.28474,3.52198315
48.35729,-124.27125,3.44083738
48.35744,-124.25775,3.35329199
48.35759,-124.24426,3.18615294
48.35773,-124.23076,3.20077515
48.35788,-124.21726,3.18669915
48.35802,-124.20377,3.23738313
48.35816,-124.19027,3.18408871
48.35830,-124.17677,3.15115309
48.35843,-124.16328,3.05446243
48.35857,-124.14978,2.99771810
48.35870,-124.13628,2.98703003
48.35884,-124.12279,3.24370909
48.35897,-124.10929,3.45828509
48.35910,-124.09579,3.69230986
48.35922,-124.08230,3.96695423
48.35935,-124.06880,3.84812570
48.35948,-124.05530,3.89415407
48.35960,-124.04180,3.90619874
48.35972,-124.02831,3.96701169
48.35984,-124.01481,4.00806332
48.32963,-125.43093,2.76599264
48.32991,-125.41745,2.36623526
48.33019,-125.40397,2.19401240
48.33047,-125.39049,2.10798597
48.33075,-125.37701,1.96707749
48.33103,-125.36353,1.87681782
48.33131,-125.35004,1.64550996
48.33158,-125.33656,1.59459054
48.33186,-125.32308,1.49419487
48.33213,-125.30960,1.61209810
48.33240,-125.29612,1.73288226
48.33267,-125.28264,1.80283105
48.33293,-125.26916,4.06830931
48.33320,-125.25567,4.27021408
48.33346,-125.24219,4.69570827
48.33372,-125.22871,4.89231014
48.33398,-125.21523,6.01796389
48.33424,-125.20174,5.86718225
48.33450,-125.18826,5.44191599
48.33476,-125.17478,4.84470177
48.33501,-125.16129,4.93643999
48.33526,-125.14781,2.67528915
48.33552,-125.13432,2.27295756
48.33576,-125.12084,2.07061744
48.33601,-125.10736,1.52709568
48.33626,-125.09387,1.73277545
48.33650,-125.08039,2.23652315
48.33675,-125.06690,2.28690767
48.33699,-125.05342,2.43284512
48.33723,-125.03993,2.56047249
48.33747,-125.02645,2.97583842
48.33770,-125.01296,3.17292619
48.33794,-124.99948,3.47028470
48.33817,-124.98599,3.44118381
48.33841,-124.97250,3.70246339
48.33864,-124.95902,3.23258305
48.33886,-124.94553,3.57520890
48.33909,-124.93205,3.73962474
48.33932,-124.91856,3.94620824
48.33954,-124.90507,3.90652204
48.33976,-124.89158,4.12884283
48.33999,-124.87810,4.32977962
48.34021,-124.86461,4.51773405
48.34042,-124.85112,4.28272867
48.34064,-124.83763,4.01484489
48.34085,-124.82415,3.87525201
48.34107,-124.81066,3.33499384
48.34128,-124.79717,3.24379539
48.34149,-124.78368,2.95028520
48.34170,-124.77019,2.69004703
48.34190,-124.75671,2.21868467
48.34211,-124.74322,2.14416194
48.34231,-124.72973,2.24310970
48.34252,-124.71624,2.36850882
48.34272,-124.70275,2.49988413
48.34536,-124.51389,2.72684288
48.34553,-124.50039,2.93341827
48.34571,-124.48690,3.03049278
48.34588,-124.47341,3.31563783
48.34605,-124.45992,3.32053566
48.34623,-124.44643,3.70366025
48.34639,-124.43294,3.91787672
48.34656,-124.41944,4.07336569
48.34673,-124.40595,4.14483976
48.34689,-124.39246,4.55805779
48.34705,-124.37897,4.73704100
48.34721,-124.36547,4.64026737
48.34737,-124.35198,4.36104870
48.34753,-124.33849,4.14593267
48.34769,-124.32500,4.02578878
48.34784,-124.31150,3.83450770
48.34800,-124.29801,3.64639020
48.34815,-124.28452,3.47754383
48.34830,-124.27102,3.39706874
48.34845,-124.25753,3.28425694
48.34859,-124.24404,3.14024544
48.34874,-124.23054,3.12465906
48.34888,-124.21705,3.15456152
48.34902,-124.20355,3.16978598
48.34916,-124.19006,3.12826824
48.34930,-124.17657,3.11784816
48.34944,-124.16307,3.07767296
48.34958,-124.14958,3.06074023
48.34971,-124.13608,3.14826965
48.34984,-124.12259,3.31580448
48.34997,-124.10909,3.50946164
48.35010,-124.09560,3.69108295
48.35023,-124.08211,3.85350800
48.35036,-124.06861,3.82152438
48.35048,-124.05512,3.88209820
48.35060,-124.04162,3.90099883
48.35073,-124.02813,3.96987796
48.35084,-124.01463,4.03062153
48.35096,-124.00113,4.08662844
48.35108,-123.98764,4.11418819
48.35119,-123.97414,4.09760571
48.32006,-125.45745,2.83600259
48.32035,-125.44398,2.76464772
48.32064,-125.43050,2.40055585
48.32092,-125.41702,2.30399942
48.32120,-125.40354,2.23917866
48.32149,-125.39007,2.05070949
48.32176,-125.37659,1.98961735
48.32204,-125.36311,1.92957819
48.32232,-125.34963,1.68756557
48.32259,-125.33615,1.68010962
48.32287,-125.32267,1.56258845
48.32314,-125.30919,1.62501121
48.32341,-125.29572,1.69375646
48.32368,-125.28224,1.74463093
48.32394,-125.26876,3.44673014
48.32421,-125.25528,4.28883362
48.32447,-125.24180,4.65317822
48.32473,-125.22832,4.81185150
48.32499,-125.21484,5.02132654
48.32525,-125.20136,5.85165358
48.32551,-125.18787,5.47754717
48.32577,-125.17439,4.92915773
48.32602,-125.16091,5.05949402
48.32627,-125.14743,2.58163309
48.32652,-125.13395,2.22281861
48.32677,-125.12047,2.26559067
48.32702,-125.10699,1.68930089
48.32727,-125.09350,1.98748612
48.32751,-125.08002,2.26309419
48.32776,-125.06654,2.45412493
48.32800,-125.05306,2.45099020
48.32824,-125.03957,2.72782850
48.32848,-125.02609,2.80421948
48.32871,-125.01261,3.10821128
48.32895,-124.99912,3.18810940
48.32918,-124.98564,2.94596481
48.32941,-124.97216,3.17090130
48.32964,-124.95867,3.76712680
48.32987,-124.94519,4.25123262
48.33010,-124.93171,3.97828794
48.33033,-124.91822,4.00302505
48.33055,-124.90474,4.20767260
48.33077,-124.89125,4.47743034
48.33099,-124.87777,4.86413431
48.33121,-124.86428,4.94284773
48.33143,-124.85080,4.49939585
48.33165,-124.83731,4.02459002
48.33186,-124.82383,3.76467586
48.33208,-124.81034,3.40231872
48.33229,-124.79685,3.28676581
48.33250,-124.78337,3.00851750
48.33271,-124.76988,2.86146188
48.33291,-124.75640,2.59424853
48.33312,-124.74291,2.50114679
48.33332,-124.72942,2.52549767
48.33352,-124.71594,2.72292995
48.33372,-124.70245,2.78369951
48.33392,-124.68896,2.55653548
48.33412,-124.67548,2.32292366
48.33432,-124.66199,2.40289092
48.33672,-124.48664,3.20620227
48.33689,-124.47315,3.33989143
48.33706,-124.45966,3.49581289
48.33723,-124.44617,3.70988679
48.33740,-124.43268,3.92776132
48.33757,-124.41919,4.04126787
48.33773,-124.40570,4.10546637
48.33790,-124.39221,4.31191444
48.33806,-124.37872,4.44265938
48.33822,-124.36523,4.36592960
48.33838,-124.35174,4.22266769
48.33854,-124.33825,4.11103249
48.33869,-124.32476,4.08051395
48.33885,-124.31127,3.75733280
48.33900,-124.29778,3.56488442
48.33915,-124.28429,3.40262270
48.33930,-124.27080,3.32684684
48.33945,-124.25731,3.22801661
48.33960,-124.24382,3.18145323
48.33974,-124.23033,3.12051892
48.33989,-124.21683,3.13671899
48.34003,-124.20334,3.14288282
48.34017,-124.18985,3.10805154
48.34031,-124.17636,3.11608958
48.34044,-124.16287,3.10224533
48.34058,-124.14938,3.14050102
48.34071,-124.13588,3.25432181
48.34085,-124.12239,3.36185551
48.34098,-124.10890,3.53424096
48.34111,-124.09541,3.66285539
48.34123,-124.08191,3.73412061
48.34136,-124.06842,3.75572801
48.34149,-124.05493,3.81772661
48.34161,-124.04144,3.84010172
48.34173,-124.02794,3.92953897
48.34185,-124.01445,4.04448366
48.34197,-124.00096,4.14464426
48.34208,-123.98747,4.15696239
48.34220,-123.97397,4.15100861
48.34231,-123.96048,4.17015648
48.34242,-123.94699,4.16951799
48.34254,-123.93349,4.21815062
48.31021,-125.49744,2.78035522
48.31050,-125.48397,2.83546662
48.31079,-125.47050,2.89881539
48.31108,-125.45702,2.80479741
48.31136,-125.44355,2.45888638
48.31165,-125.43007,2.34998178
48.31193,-125.41660,2.30109668
48.31222,-125.40312,2.24523592
48.31250,-125.38965,2.07917285
48.31278,-125.37617,2.01150870
48.31305,-125.36269,1.96435499
48.31333,-125.34922,1.72309124
48.31360,-125.33574,1.72799850
48.31388,-125.32227,1.68212676
48.31415,-125.30879,1.63270795
48.31442,-125.29531,1.67620635
48.31469,-125.28183,1.71256924
48.31495,-125.26836,3.43408489
48.31522,-125.25488,3.59901500
48.31548,-125.24140,4.90128851
48.31574,-125.22792,4.41958475
48.31601,-125.21445,4.92800331
48.31626,-125.20097,5.58944082
48.31652,-125.18749,5.50166559
48.31678,-125.17401,4.97788000
48.31703,-125.16053,4.19724846
48.31728,-125.14705,3.32555246
48.31753,-125.13357,2.21784401
48.31778,-125.12010,2.18631744
48.31803,-125.10662,1.70525742
48.31828,-125.09314,2.19078398
48.31852,-125.07966,2.45910621
48.31877,-125.06618,2.91231894
48.31901,-125.05270,2.77650094
48.31925,-125.03922,3.01225638
48.31948,-125.02573,3.24357891
48.31972,-125.01225,3.34353566
48.31996,-124.99877,3.43932128
48.32019,-124.98529,3.45706701
48.32042,-124.97181,3.38859320
48.32065,-124.95833,3.64826655
48.32088,-124.94485,4.49863434
48.32111,-124.93137,4.63288927
48.32133,-124.91788,4.92960215
48.32156,-124.90440,4.91902304
48.32178,-124.89092,5.57520103
48.32200,-124.87744,5.87046719
48.32222,-124.86395,5.49151754
48.32244,-124.85047,4.65125370
48.32266,-124.83699,4.15657139
48.32287,-124.82351,3.83774257
48.32308,-124.81002,3.62695980
48.32329,-124.79654,3.32029653
48.32350,-124.78306,2.90605164
48.32371,-124.76957,2.84233308
48.32392,-124.75609,2.75422692
48.32412,-124.74260,2.73660278
48.32433,-124.72912,2.59625125
48.32453,-124.71563,2.50037503
48.32473,-124.70215,2.46425724
48.32493,-124.68867,2.43244433
48.32513,-124.67518,2.50229025
48.32532,-124.66170,2.41830564
48.32790,-124.47289,3.38440061
48.32807,-124.45941,3.58911610
48.32824,-124.44592,3.71014118
48.32841,-124.43243,4.14521933
48.32857,-124.41894,4.11890316
48.32874,-124.40546,4.00792885
48.32890,-124.39197,4.17365980
48.32907,-124.37848,4.25443888
48.32923,-124.36499,4.17074585
48.32939,-124.35151,4.05374146
48.32954,-124.33802,3.94202781
48.32970,-124.32453,3.86475587
48.32985,-124.31104,3.56112313
48.33001,-124.29755,3.42026329
48.33016,-124.28406,3.32524347
48.33031,-124.27058,3.19751692
48.33046,-124.25709,3.15855479
48.33060,-124.24360,3.13306260
48.33075,-124.23011,3.16763353
48.33089,-124.21662,3.11156034
48.33103,-124.20313,3.12059450
48.33117,-124.18964,3.12493062
48.33131,-124.17615,3.11309218
48.33145,-124.16266,3.11257458
48.33159,-124.14917,3.16981602
48.33172,-124.13568,3.29572415
48.33185,-124.12219,3.39224648
48.33198,-124.10870,3.53129768
48.33211,-124.09521,3.65742636
48.33224,-124.08172,3.68641138
48.33237,-124.06823,3.74523139
48.33249,-124.05474,3.75552130
48.33261,-124.04125,3.82895708
48.33273,-124.02776,3.89235234
48.33285,-124.01427,4.02484608
48.33297,-124.00078,4.20084906
48.33309,-123.98729,4.15794516
48.33320,-123.97380,4.12475634
48.33332,-123.96031,4.13275242
48.33343,-123.94682,4.19104910
48.33354,-123.93333,4.26824045
48.33365,-123.91984,4.29189396
48.33376,-123.90635,4.30114698
48.33386,-123.89285,4.21293592
48.30063,-125.52395,2.79588032
48.30092,-125.51048,2.74527860
48.30122,-125.49700,2.82874942
48.30151,-125.48353,2.84385347
48.30180,-125.47006,2.89625406
48.30209,-125.45659,2.51198745
48.30237,-125.44312,2.46681428
48.30266,-125.42964,2.35167933
48.30294,-125.41617,2.30557942
48.30323,-125.40270,2.25677085
48.30351,-125.38923,2.22599387
48.30379,-125.37575,2.02333808
48.30406,-125.36228,1.99626660
48.30434,-125.34881,1.74871206
48.30462,-125.33533,1.75702739
48.30489,-125.32186,1.70413089
48.30516,-125.30838,1.63687301
48.30543,-125.29491,1.66695416
48.30570,-125.28143,1.69367981
48.30596,-125.26796,4.26612568
48.30623,-125.25448,4.58005571
48.30649,-125.24101,5.07197237
48.30675,-125.22753,4.72104836
48.30702,-125.21406,4.87574291
48.30727,-125.20058,5.33289719
48.30753,-125.18711,4.42202616
48.30779,-125.17363,3.78925514
48.30804,-125.16015,3.41199470
48.30829,-125.14668,2.81877160
48.30854,-125.13320,2.74372339
48.30879,-125.11972,2.78534317
48.30904,-125.10625,3.02687263
48.30929,-125.09277,3.04596615
48.30953,-125.07929,3.06127739
48.30977,-125.06581,2.88515496
48.31002,-125.05233,3.00695395
48.31026,-125.03886,3.87910056
48.31049,-125.02538,3.47470951
48.31073,-125.01190,3.52052259
48.31097,-124.99842,4.08022976
48.31120,-124.98494,4.14493847
48.31143,-124.97146,4.23831367
48.31166,-124.95798,4.34362507
48.31189,-124.94451,4.90203476
48.31212,-124.93103,6.43168068
